name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Chamarajanagar,2024-05-16,32,22.2,26.7,34.1,22.2,27.8,20.5,69.8,0.6,100,20.83,rain,0,0,26.6,11.2,147.1,1011.8,78,13.5,174.1,15.1,7,10,2024-05-16T05:58:13,2024-05-16T18:39:15,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-05-17,33,20.7,26.1,35.2,20.7,26.8,20.7,73.8,13.3,100,37.5,rain,0,0,44.6,11.2,179.1,1010.4,79.3,11.6,158.8,13.7,6,10,2024-05-17T05:58:02,2024-05-17T18:39:30,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-05-18,32,22.4,25.5,34.8,22.4,26.2,21.7,80.8,6.3,100,54.17,rain,0,0,22.7,14.8,211.2,1009.1,84.9,15.4,190,16.5,8,30,2024-05-18T05:57:51,2024-05-18T18:39:45,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43318099999,43289099999,43291099999,remote,VOMY,43317099999"
Chamarajanagar,2024-05-19,29,20.4,24.3,33.5,20.4,24.9,21.8,86.1,7.3,100,83.33,rain,0,0,23,18.4,270.5,1008,86.2,14.1,105.2,9,5,10,2024-05-19T05:57:42,2024-05-19T18:40:01,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43318099999,remote,43317099999,VOMY"
Chamarajanagar,2024-05-20,31,19.7,24.2,34.4,19.7,24.8,21.8,87.6,13.8,100,91.67,rain,0,0,37.1,13,226.9,1008,89.7,14.4,82,7,3,10,2024-05-20T05:57:33,2024-05-20T18:40:17,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-05-21,30,21.2,24.7,33.2,21.2,25.6,21.8,85,21.8,100,79.17,rain,0,0,33.1,16.6,55.7,1007.5,89.4,13.4,139.4,11.9,5,10,2024-05-21T05:57:25,2024-05-21T18:40:32,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43318099999,remote,VOMY,43317099999"
Chamarajanagar,2024-05-22,32,21.1,25.3,36.7,21.1,26.4,22.4,85,19.4,100,91.67,rain,0,0,33.5,22.3,77.1,1006.3,86.5,13.1,150.5,12.8,8,30,2024-05-22T05:57:18,2024-05-22T18:40:49,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-05-23,30,20.9,25.3,34,20.9,26.6,22.3,84.1,23,100,87.5,rain,0,0,31.3,9.4,197.9,1006.1,93.8,14.2,110.3,9.6,4,10,2024-05-23T05:57:11,2024-05-23T18:41:05,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43318099999,remote,43317099999,VOMY"
Chamarajanagar,2024-05-24,31,22.2,25.9,35.4,22.2,27.2,22.1,80.6,28.4,100,62.5,rain,0,0,37.1,16.6,267.7,1005.7,86.6,15.4,91.7,7.9,4,10,2024-05-24T05:57:06,2024-05-24T18:41:21,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-05-25,28,22,24.5,30.6,22,25,20.6,79.5,2.4,100,20.83,rain,0,0,40,16.6,250.7,1007.6,86.3,12.7,148.6,12.9,5,10,2024-05-25T05:57:01,2024-05-25T18:41:38,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-05-26,29,21.7,25.3,31.9,21.7,25.9,20,72.9,0.7,100,8.33,rain,0,0,63.4,25.9,262.1,1008,93.4,16.4,230.4,19.8,8,10,2024-05-26T05:56:57,2024-05-26T18:41:55,0.6,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43318099999,43289099999,remote,43317099999,VOMY"
Chamarajanagar,2024-05-27,30,21.2,26.2,32.5,21.2,27.2,20.9,73.7,0.4,100,4.17,rain,0,0,52.2,31.7,264.5,1008.4,74.6,16.6,255.7,22.2,9,10,2024-05-27T05:56:54,2024-05-27T18:42:12,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43318099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-05-28,30,21.7,25.4,33.2,21.7,26.2,21.3,78.4,1.1,100,16.67,rain,0,0,50.8,25.9,261.5,1009,82.9,15.2,212.5,18.3,7,10,2024-05-28T05:56:51,2024-05-28T18:42:29,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-05-29,31,22.1,26,35.4,22.1,27.5,21.6,77.4,1.9,100,20.83,rain,0,0,48.2,22.3,267.2,1008.5,74.9,16.2,212,18.2,7,30,2024-05-29T05:56:50,2024-05-29T18:42:46,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43318099999,remote,43317099999,VOMY"
Chamarajanagar,2024-05-30,33,21.8,26.4,36,21.8,27.4,21.3,75.6,3.6,100,12.5,rain,0,0,36.7,16.6,265.4,1009,67.4,16.6,255.6,22,9,30,2024-05-30T05:56:49,2024-05-30T18:43:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43318099999,remote,43317099999,VOMY"
Chamarajanagar,2024-05-31,34,22.7,28,37.2,22.7,29.8,22,72.2,0.7,100,8.33,rain,0,0,30.6,14.4,277.1,1009.5,65.1,15.2,260.3,22.4,9,60,2024-05-31T05:56:49,2024-05-31T18:43:21,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43291099999,remote,VOMY,43317099999"
Chamarajanagar,2024-06-01,33,22,26,38,22,27.2,22.2,81.1,7.9,100,16.67,rain,0,0,42.5,24.1,264.8,1009.3,72.3,15.1,229,19.7,8,60,2024-06-01T05:56:50,2024-06-01T18:43:38,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43318099999,43289099999,remote,VOMY,43317099999"
Chamarajanagar,2024-06-02,33,21.5,25.8,36.9,21.5,27,21.7,80,10.2,100,37.5,rain,0,0,28.4,11.2,277.3,1009.8,79.6,14.3,229,19.7,8,30,2024-06-02T05:56:52,2024-06-02T18:43:55,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-03,30,21,24.1,33.2,21,24.7,21.5,86.1,10.1,100,29.17,rain,0,0,27.7,22.3,270.3,1011,83.5,14.8,184,15.9,7,30,2024-06-03T05:56:54,2024-06-03T18:44:12,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-04,32,21.3,26.1,34.8,21.3,27.3,21.5,77.5,7.2,100,16.67,rain,0,0,27,16.6,248.6,1011.2,75,15.5,228,19.7,9,30,2024-06-04T05:56:57,2024-06-04T18:44:30,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43318099999,43289099999,remote,VOMY,43317099999"
Chamarajanagar,2024-06-05,32,20.3,25.7,35.7,20.3,26.6,21.8,80.3,11.8,100,58.33,rain,0,0,29.9,24.1,264.8,1011.6,72.9,15.6,174.9,15.1,7,60,2024-06-05T05:57:01,2024-06-05T18:44:47,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43318099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-06,32,19.2,24.7,35.7,19.2,25.2,21.9,85.8,11.2,100,79.17,rain,0,0,28.8,20.5,261.4,1012,85.6,11.5,189.2,16.2,8,30,2024-06-06T05:57:05,2024-06-06T18:45:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43318099999,remote,VOMY,43317099999"
Chamarajanagar,2024-06-07,29,20.7,24.5,31.9,20.7,25.1,21.5,84.2,9.6,100,54.17,rain,0,0,31.3,16.6,241.3,1010.5,82.7,15.6,156.6,13.7,7,30,2024-06-07T05:57:11,2024-06-07T18:45:21,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43318099999,43289099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-08,30,21.8,24.7,31.8,21.8,25.2,20.8,80,11.2,100,45.83,rain,0,0,46.4,25.9,250.3,1010.4,82.4,16.8,210.9,18.2,7,10,2024-06-08T05:57:17,2024-06-08T18:45:38,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43318099999,43289099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-09,28.4,17.9,24,29.9,17.9,24.3,20.1,79.5,0.3,100,12.5,rain,0,0,58,22.3,254.4,1009.8,74.1,18.7,228.4,19.7,7,10,2024-06-09T05:57:23,2024-06-09T18:45:55,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43318099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-10,29,17.2,24.2,31.9,17.2,24.7,20.3,79.1,0.5,100,12.5,rain,0,0,63.4,29.5,263.8,1010.9,71.3,18.6,225.4,19.4,9,10,2024-06-10T05:57:30,2024-06-10T18:46:11,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43318099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-11,29,20.4,25,31.9,20.4,25.7,20.3,75.9,2.1,100,20.83,rain,0,0,56.5,29.5,266.4,1011.4,91,17,178.2,15.3,7,10,2024-06-11T05:57:38,2024-06-11T18:46:28,0.15,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43318099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-12,29,22.7,24.7,31.3,22.7,25,20.6,78.5,1.9,100,37.5,rain,0,0,50.4,25.9,259.8,1012.6,91.8,15.4,125.4,10.7,5,10,2024-06-12T05:57:46,2024-06-12T18:46:44,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43318099999,43289099999,43291099999,remote,VOMY,43317099999"
Chamarajanagar,2024-06-13,28.5,16.9,24.1,30.7,16.9,24.7,20.4,80.3,0.3,100,12.5,rain,0,0,48.2,22.3,262.6,1012.3,91.9,16.1,188.1,16.2,6,10,2024-06-13T05:57:55,2024-06-13T18:47:00,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43318099999,remote,VOMY,43317099999"
Chamarajanagar,2024-06-14,30,16.8,25,31.8,16.8,25.6,20.2,76.7,0,0,0,,0,0,47.5,16.6,258.6,1011.2,72.3,16.5,245.1,21.3,9,10,2024-06-14T05:58:05,2024-06-14T18:47:15,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43318099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-15,30,20,24.5,31.8,20,24.9,19.7,76.4,0,0,0,,0,0,45,27.7,263.8,1011,50.2,15.4,278.2,23.9,9,10,2024-06-15T05:58:15,2024-06-15T18:47:31,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43318099999,43289099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-16,30,20.8,25.3,32.5,20.8,26.3,20.2,74.2,0.9,100,8.33,rain,0,0,45.4,22.3,254.8,1010.5,54.9,17.6,242.8,20.9,8,10,2024-06-16T05:58:26,2024-06-16T18:47:45,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43318099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-17,31,20.9,25.5,33.6,20.9,26.5,20.8,76.8,4.6,100,29.17,rain,0,0,37.8,22.3,267.4,1010.4,59,16.8,273,23.5,9,30,2024-06-17T05:58:37,2024-06-17T18:48:00,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-18,31,21.2,25.2,33.6,21.2,25.9,20.6,77.4,0.4,100,8.33,rain,0,0,38.5,25.9,263.1,1010.8,77.7,13.8,202.4,17.4,7,30,2024-06-18T05:58:48,2024-06-18T18:48:14,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43318099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-19,31,21.9,25.2,32.9,21.9,25.8,20.6,77.3,2.1,100,45.83,rain,0,0,46.1,25.9,264,1009.6,77.3,17,192.9,16.8,7,10,2024-06-19T05:59:00,2024-06-19T18:48:28,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43318099999,43289099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-20,30,21.4,24.5,31.8,21.4,24.9,19.9,76.3,0.8,100,12.5,rain,0,0,54,29.5,259.8,1009.9,79.2,16,163.6,14.2,6,10,2024-06-20T05:59:13,2024-06-20T18:48:42,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-21,28,21.9,24.5,30,21.9,25,20.3,78.1,1.5,100,25,rain,0,0,56.5,25.9,258,1009.7,77.7,15.8,186.2,16,7,10,2024-06-21T05:59:26,2024-06-21T18:48:55,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-22,29,21.8,24.6,31.3,21.8,25.1,20.5,78.4,2.2,100,33.33,rain,0,0,49.3,24.1,262.3,1008,88.2,16.1,185.6,16,7,10,2024-06-22T05:59:39,2024-06-22T18:49:07,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43318099999,remote,VOMY,43317099999"
Chamarajanagar,2024-06-23,28,20.9,23.5,30,20.9,23.7,20.6,84.3,7.8,100,58.33,rain,0,0,56.2,27.7,253.8,1007.5,91.5,12.8,176,15.1,7,10,2024-06-23T05:59:53,2024-06-23T18:49:19,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43318099999,43289099999,43291099999,remote,VOMY,43317099999"
Chamarajanagar,2024-06-24,28,20.8,23.9,30.6,20.8,24.3,20.5,82.4,5,100,70.83,rain,0,0,68,24.1,251.4,1007.3,79.8,14.9,146.6,12.6,6,10,2024-06-24T06:00:07,2024-06-24T18:49:31,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43318099999,43289099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-25,28.5,17.3,23.7,31.1,17.3,24,20.5,83.2,7.7,100,95.83,rain,0,0,71.6,25.9,258.9,1006,94.3,18.9,155.8,13.3,7,10,2024-06-25T06:00:21,2024-06-25T18:49:42,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43318099999,43289099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-26,27,19,23.1,29.1,19,23.2,20.7,86.5,4.8,100,83.33,rain,0,0,50.4,27.7,252.2,1007.6,95.1,15.7,80.8,6.9,3,10,2024-06-26T06:00:36,2024-06-26T18:49:52,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43318099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-27,24.6,20.3,22.9,24.6,20.3,22.9,20.6,86.9,2.4,100,75,rain,0,0,58.7,22.3,255,1009.2,95.9,16.4,104.5,9.1,4,10,2024-06-27T06:00:51,2024-06-27T18:50:02,0.69,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-28,28,19,24.2,31.1,19,24.6,21,82.3,0.1,100,4.17,rain,0,0,52.6,25.9,256.6,1010,81.3,15.4,220.4,19.2,8,10,2024-06-28T06:01:06,2024-06-28T18:50:11,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43318099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-29,29,21.6,25,31.9,21.6,25.8,21.3,80.6,0.8,100,16.67,rain,0,0,47.9,18.4,253.3,1010.2,77.6,16.5,222,19.1,7,10,2024-06-29T06:01:21,2024-06-29T18:50:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-06-30,27,20.7,24.6,29.5,20.7,25.1,21.6,83.6,1.3,100,29.17,rain,0,0,43.2,22.3,256.9,1011,92.3,16.7,180.9,15.5,6,10,2024-06-30T06:01:37,2024-06-30T18:50:28,0.8,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43318099999,remote,43317099999,VOMY"
Chamarajanagar,2024-07-01,27,21.3,23.3,29.1,21.3,23.4,21.1,87.6,9.7,100,50,rain,0,0,50.8,22.3,256.9,1011.5,94.7,15.3,117.4,10.1,5,10,2024-07-01T06:01:52,2024-07-01T18:50:35,0.83,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-07-02,28,21.4,24.3,30.6,21.4,25,21.2,83.1,0.3,100,8.33,rain,0,0,52.9,24.1,258,1010.4,88.5,16,184.6,16,6,10,2024-07-02T06:02:08,2024-07-02T18:50:41,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43318099999,43289099999,43291099999,remote,VOMY,43317099999"
Chamarajanagar,2024-07-03,29,20,24.6,31.9,20,25.1,21.2,81.5,0.8,100,25,rain,0,0,51.8,24.1,254.2,1010.7,80.3,14.4,216.4,18.6,7,10,2024-07-03T06:02:24,2024-07-03T18:50:47,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-07-04,29,20.1,24.3,31.3,20.1,24.7,20.1,78.3,2.8,100,58.33,rain,0,0,49.3,22.3,268.4,1011.6,79,15.4,174.2,15.3,7,10,2024-07-04T06:02:40,2024-07-04T18:50:53,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43318099999,remote,43317099999,VOMY"
Chamarajanagar,2024-07-05,29,21.1,24.6,31.3,21.1,25.2,20.4,77.9,1.2,100,16.67,rain,0,0,55.4,25.9,258.7,1010.1,75.5,16.2,173.8,14.9,6,10,2024-07-05T06:02:56,2024-07-05T18:50:57,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-07-06,28,21.2,23.7,30,21.2,24.1,19.8,79.1,1.1,100,20.83,rain,0,0,55.1,27.7,256.5,1009.5,76.8,15,151.4,13,6,10,2024-07-06T06:03:12,2024-07-06T18:51:01,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43318099999,remote,VOMY,43317099999"
Chamarajanagar,2024-07-07,28,21.6,24.1,30,21.6,24.4,20,78.4,0.7,100,16.67,rain,0,0,60.8,27.7,261.9,1009.2,90.2,15.7,154.2,13.3,6,10,2024-07-07T06:03:28,2024-07-07T18:51:04,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-07-08,28,18.8,22.6,30.6,18.8,22.8,20,86,13.7,100,79.17,rain,0,0,46.4,22.3,256,1009.2,94.4,8.8,112.8,9.6,5,10,2024-07-08T06:03:45,2024-07-08T18:51:06,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43318099999,remote,43317099999,VOMY"
Chamarajanagar,2024-07-09,27.6,20,23.2,28.9,20,23.4,19.3,79.4,3.3,100,41.67,rain,0,0,45.4,18.7,267,1008.9,96.5,20.5,188.2,16.3,7,10,2024-07-09T06:04:01,2024-07-09T18:51:07,0.11,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43318099999,43289099999,43291099999,remote,43317099999"
Chamarajanagar,2024-07-10,30,20.4,24.6,32.5,20.4,25.2,20.4,78.3,5.8,100,54.17,rain,0,0,40.7,20.5,258.2,1011.9,71,14.7,200.5,17.2,8,30,2024-07-10T06:04:17,2024-07-10T18:51:08,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-07-11,29,20.7,24.9,30.7,20.7,25.4,20.3,76.9,3.3,100,45.83,rain,0,0,40,20.5,272,1011.6,79,16.2,166.2,14.3,6,30,2024-07-11T06:04:33,2024-07-11T18:51:08,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43318099999,remote,43317099999,VOMY"
Chamarajanagar,2024-07-12,28,17.6,23.2,35.4,17.6,23.7,21,87.8,5.4,100,29.17,rain,0,0,49.3,16.6,251.4,1010.3,84,14,220.9,19.2,8,30,2024-07-12T06:04:49,2024-07-12T18:51:07,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43318099999,remote,43317099999,VOMY"
Chamarajanagar,2024-07-13,27,21.2,23.6,28.7,21.2,23.7,20.7,84.5,0.7,100,25,rain,0,0,60.8,20.5,255.9,1010.2,93.9,9.4,173.9,15.1,6,10,2024-07-13T06:05:05,2024-07-13T18:51:05,0.24,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43318099999,43289099999,43291099999,remote,VOMY,43317099999"
Chamarajanagar,2024-07-14,27,20.8,23.7,28.7,20.8,24.1,20.7,83.6,7.3,100,62.5,rain,0,0,65.2,24.1,265.6,1008.4,93,15.2,154.8,13.2,7,10,2024-07-14T06:05:20,2024-07-14T18:51:02,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-07-15,25,18.5,22.3,25,18.5,22.3,20.9,91.6,33.2,100,100,rain,0,0,68.4,27.7,258.4,1007.8,95.1,14.2,72.8,6.1,3,10,2024-07-15T06:05:36,2024-07-15T18:50:59,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43318099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-07-16,25,19.1,22.6,25,19.1,22.6,20.6,88.5,19.4,100,100,rain,0,0,67.7,23.8,256.7,1007.9,94.7,15,70.5,6.2,2,10,2024-07-16T06:05:51,2024-07-16T18:50:54,0.33,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-07-17,27,20.9,23.4,29.1,20.9,23.4,21,87.1,7.6,100,100,rain,0,0,61.9,20.5,255.8,1009.3,91.8,13.2,135.9,11.6,5,10,2024-07-17T06:06:07,2024-07-17T18:50:49,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-07-18,25,20.3,22,25,20.3,22,20.5,91.1,22.1,100,100,rain,0,0,70.6,25.9,261.8,1009.6,96,13.7,54.1,4.6,2,10,2024-07-18T06:06:22,2024-07-18T18:50:43,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43318099999,43289099999,43291099999,remote,VOMY"
Chamarajanagar,2024-07-19,25,19.6,22.2,25,19.6,22.2,20.2,88.8,8.3,100,66.67,rain,0,0,74.9,24.1,264.2,1009.1,96.8,15.6,135.4,11.6,6,10,2024-07-19T06:06:36,2024-07-19T18:50:36,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43318099999,remote,VOMY,43317099999"
Chamarajanagar,2024-07-20,27,21.8,23.9,28.7,21.8,24,20.4,81.3,0.8,100,25,rain,0,0,68,27.7,260.4,1008.8,88.4,15.7,129.4,11,5,10,2024-07-20T06:06:51,2024-07-20T18:50:28,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43318099999,43289099999,43291099999,remote,VOMY,43317099999"
Chamarajanagar,2024-07-21,27,19.4,24.2,29.1,19.4,24.3,20.4,79.9,0.6,100,16.67,rain,0,0,69.8,27.7,261,1009.7,93.6,16.8,196.1,16.8,6,10,2024-07-21T06:07:05,2024-07-21T18:50:19,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-07-22,28,21.6,24,29.6,21.6,24.2,19.8,78.3,0.3,100,8.33,rain,0,0,64.1,27.7,263.5,1011.7,83.6,15.6,201.8,17.4,7,10,2024-07-22T06:07:19,2024-07-22T18:50:10,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-07-23,27,19.3,23.6,29.1,19.3,23.7,20.5,83.2,0.7,100,20.83,rain,0,0,70.9,27.7,264.9,1012.4,92.3,16,221.9,19.3,7,10,2024-07-23T06:07:33,2024-07-23T18:49:59,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43318099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-07-24,27,21.4,23.7,28.7,21.4,23.7,20.1,80.7,0.4,100,12.5,rain,0,0,64.4,24.1,263.8,1010.5,86.3,15.8,186,16,6,10,2024-07-24T06:07:46,2024-07-24T18:49:48,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
Chamarajanagar,2024-07-25,25,19.4,22.9,25,19.4,22.9,20.5,86.4,35.1,100,79.17,rain,0,0,68,25.9,261.8,1009.1,94.4,15,135.7,11.7,5,10,2024-07-25T06:08:00,2024-07-25T18:49:36,0.64,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43318099999,43289099999,remote,43317099999,VOMY"
Chamarajanagar,2024-07-26,26,19.1,23.2,26,19.1,23.2,20.7,86.3,4.1,100,70.83,rain,0,0,80.3,24.1,264.7,1009.4,94.4,15.1,166.7,14.4,6,10,2024-07-26T06:08:12,2024-07-26T18:49:23,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43318099999,remote,43317099999,VOMY"
Chamarajanagar,2024-07-27,28,16,23.9,29.2,16,24.1,19.2,76.3,1.7,100,33.33,rain,0,0,64.1,35.3,274.6,1010.2,86.5,16.2,213.9,18.5,7,10,2024-07-27T06:08:25,2024-07-27T18:49:09,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43318099999,43289099999,43291099999,remote,43317099999,VOMY"
